code commune;code postale;Ville;;;;;;;departement;
12013;12110;Aubin;;44.5318545051;2.2559179693;13;1;3;12;
74069;74520;Chênex;;46.1028404412;5.9906719812;69;21;3;74;
60101;60440;Brégy;;49.0895785618;2.8741395171;101;5;4;60;
58153;58800;Magny-Lormes;;47.2909908741;3.7476721534;153;6;2;58;
71545;71520;Tramayes;;46.3056528048;4.6036811016;545;50;5;71;
76667;76550;Sauqueville;;49.8482791922;1.0595026117;667;39;1;76;
79020;79400;Augé;;46.4497619282;-0.2888175373;20;25;2;79;
40272;40390;Saint-Martin-de-Hinx;;43.5813482178;-1.2772834989;272;23;1;40;
28159;28250;Framboisière;La;48.5973346860;1.0158855632;159;22;3;28;
15242;15600;Trioulou;Le;44.6712383190;2.1912642839;242;10;1;15;
52313;52700;Mareilles;;48.1744777134;5.2623465764;313;1;1;52;
12212;12540;Saint-Beaulize;;43.9061421509;3.1000149780;212;9;1;12;
;;;;42.3944129733;9.4059936202;;;;;
78437;78270;Mousseaux-sur-Seine;;49.0512755444;1.6504558752;437;2;1;78;
24088;24150;Cause-de-Clérans;;44.8732898421;0.6727436241;88;17;1;24;
14260;14100;Fauguernon;;49.1890209562;0.2688558434;260;21;3;14;
32212;32480;Ligardes;;44.0418693896;0.4835728653;212;6;2;32;
14238;14800;Englesqueville-en-Auge;;49.3318566528;0.1498825950;238;27;3;14;
58280;58300;Sougy-sur-Loire;;46.8604832973;3.4063640332;280;27;3;58;
81111;81170;Labarthe-Bleys;;44.0838134122;1.8955885154;111;9;1;81;
76370;76570;Hugleville-en-Caux;;49.6236633392;0.9901202248;370;54;3;76;
8273;8260;Marby;;49.8351105906;4.4269448841;273;25;1;8;
61107;61320;Ciral;;48.5071426572;-0.1327944553;107;8;1;61;
11306;11500;Quirbajou;;42.8361565518;2.1687068289;306;26;2;11;
7158;7530;Mézilhac;;44.8068921216;4.3418472176;158;2;1;7;
62677;62140;Quesnoy-en-Artois;Le;50.3316939023;2.0384112079;677;39;4;62;
70291;70500;Jonvelle;;47.9286064746;5.9138441243;291;12;2;70;
62345;62390;Fontaine-l'Étalon;;50.3021964061;2.0668730277;345;7;1;62;
2641;2340;Renneval;;49.7391714019;4.0367417007;641;26;2;2;
9132;9700;Gaudiès;;43.1731726470;1.7304610599;132;17;2;9;
14738;14790;Verson;;49.1637623946;-0.4633088142;738;16;2;14;
16323;16380;Saint-Germain-de-Montbron;;45.6336571325;0.4133918814;323;19;1;16;
82026;82800;Bruniquel;;44.0521980341;1.6600971975;26;13;2;82;
78189;78121;Crespières;;48.8822021619;1.9211226950;189;17;3;78;
69032;69210;Bully;;45.8591183924;4.5810550945;32;3;1;69;
33325;33390;Plassac;;45.0979039490;-0.6510023695;325;7;1;33;
51082;51800;Braux-Sainte-Cohière;;49.0940197616;4.8221470679;82;23;5;51;
77278;77120;Marolles-en-Brie;;48.7741847386;3.1614549402;278;11;3;77;
87150;87800;Saint-Hilaire-les-Places;;45.6362784516;1.1523198393;150;18;2;87;
88403;88500;Rozerotte;;48.2385664029;6.0853109646;403;28;2;88;
19064;19340;Couffy-sur-Sarsonne;;45.6719053866;2.3445973008;64;11;3;19;
28270;28800;Moriers;;48.2206945142;1.4401881727;270;4;2;28;
19143;19300;Montaignac-Saint-Hippolyte;;45.3462288973;2.0158289529;143;10;2;19;
24150;24250;Daglan;;44.7481705464;1.1872014157;150;10;4;24;
63064;63620;Celle;La;45.8497369275;2.4743859097;64;29;4;63;
38022;38630;Avenières;Les;45.6426437379;5.5695862401;22;19;2;38;
93063;93230;Romainville;;48.8852118968;2.4376788423;63;25;1;93;
37242;37420;Savigny-en-Véron;;47.2111243782;0.1301917742;242;7;1;37;
;;;;42.7669734410;9.3779869741;;;;;
67027;67130;Belmont;;48.4104343878;7.2537411502;27;23;3;67;
;;;;41.8704409452;9.0168357280;;;;;
42109;42130;Hôpital-sous-Rochefort;L';45.7722211050;3.9358223180;109;2;1;42;
39174;39200;Coyrière;;46.3404621083;5.8450432294;174;5;3;39;
14710;14690;Tréprel;;48.8986031258;-0.3468095520;710;17;2;14;
;;;;42.1355350741;9.3680650791;;;;;
51317;51600;Laval-sur-Tourbe;;49.1413872858;4.6685173784;317;23;5;51;
49381;49360;Yzernay;;47.0344970546;-0.6968558839;381;12;2;49;
49104;49700;Concourson-sur-Layon;;47.1738115578;-0.3505732088;104;13;3;49;
17159;17800;Fléac-sur-Seugne;;45.5312541741;-0.5257774308;159;20;4;17;
76755;76540;Ypreville-Biville;;49.6944640581;0.5309943810;755;53;2;76;
9222;9220;Orus;;42.7941338895;1.5122685224;222;20;1;9;
64231;64130;Garindein;;43.2188188695;-0.9241821537;231;20;2;64;
43167;43300;Saint-Arcons-d'Allier;;45.0843286639;3.5633477465;167;10;1;43;
28094;28210;Chaudon;;48.6542763925;1.4938318701;94;19;3;28;
2515;2330;Montigny-lès-Condé;;48.9830055534;3.5663554622;515;10;1;2;
13090;13100;Saint-Antonin-sur-Bayon;;43.5171852610;5.5940346095;90;34;1;13;
55450;55150;Rupt-sur-Othain;;49.4152733096;5.4797768236;450;6;3;55;
80402;80290;Guizancourt;;49.7362773037;1.9979327367;402;35;2;80;
31281;31330;Launac;;43.7503565656;1.1707059635;281;15;3;31;
80249;80620;Domqueur;;50.1135608608;2.0515056639;249;4;1;80;
49159;49430;Huillé;;47.6551436907;-0.3098348844;159;14;1;49;
7190;7200;Rochecolombe;;44.5184712658;4.4484055648;190;29;1;7;
26081;26120;Châteaudouble;;44.8995418259;5.0904222037;81;4;3;26;
59614;59271;Viesly;;50.1571125186;3.4562105356;614;58;2;59;
68198;68510;Magstatt-le-Haut;;47.6271826488;7.3945606018;198;13;4;68;
31271;31570;Lanta;;43.5615126810;1.6680298055;271;17;3;31;
56087;56780;Île-aux-Moines;;47.5862523195;-2.8487673329;87;38;3;56;
80562;80260;Montigny-sur-l'Hallue;;49.9854644167;2.4223576491;562;41;2;80;
17158;17170;Ferrières;;46.2293761837;-0.8540917199;158;7;3;17;
5033;5700;Chanousse;;44.3646760156;5.6601392286;33;17;2;5;
14669;14170;Sassy;;48.9857053888;-0.1392762731;669;25;2;14;
74104;74210;Doussard;;45.7709274033;6.2218321507;104;14;1;74;
51396;51700;Nesle-le-Repons;;49.0444334826;3.7163818870;396;9;2;51;
31258;31390;Lacaugne;;43.2812784348;1.2824958561;258;27;1;31;
66011;66670;Bages;;42.6073851516;2.8885696967;11;28;2;66;
27529;27370;Saint-Cyr-la-Campagne;;49.2504333852;1.0194480281;529;1;2;27;
13005;13400;Aubagne;;43.2934843764;5.5633127348;5;94;3;13;
65203;65100;Gez-ez-Angles;;43.0881354542;0.0247150767;203;12;1;65;
21333;21250;Labruyère;;47.0383104584;5.1416398452;333;34;1;21;
10317;10340;Riceys;Les;47.9874878792;4.3695009633;317;19;3;10;
62837;62380;Vaudringhem;;50.6540835736;2.0240948169;837;34;5;62;
43105;43100;Javaugues;;45.2916285035;3.4905131567;105;34;1;43;
13032;13510;Éguilles;;43.5711208794;5.3288575192;32;2;1;13;
24413;24130;Saint-Georges-Blancaneix;;44.9178103997;0.3562182130;413;16;1;24;
60229;60680;Fayel;Le;49.3722915111;2.6969172661;229;14;3;60;
80244;80120;Dominois;;50.3282070400;1.8490318825;244;19;1;80;
21079;21310;Blagny-sur-Vingeanne;;47.4395134717;5.3551085135;79;20;2;21;
30200;30170;Pompignan;;43.8962167009;3.8598624361;200;28;3;30;
87198;87140;Vaulry;;46.0276081220;1.0838246874;198;17;1;87;
39579;39360;Viry;;46.2973592921;5.7309020753;579;5;3;39;
23221;23100;Saint-Merd-la-Breuille;;45.7335016527;2.4306254941;221;12;1;23;
69007;69420;Ampuis;;45.5032617750;4.8031868522;7;7;1;69;
26126;26560;Eygalayes;;44.2211440236;5.5942396843;126;27;2;26;
72219;72240;Neuvy-en-Champagne;;48.0792849605;-0.0218826401;219;8;2;72;
46160;46210;Latronquière;;44.8008999113;2.0709387084;160;15;2;46;
29023;29660;Carantec;;48.6553588661;-3.9129369725;23;43;3;29;
37194;37380;Reugny;;47.4859477646;0.8721196925;194;24;2;37;
57711;57670;Vibersviller;;48.9054943096;6.9449524013;711;1;2;57;
67319;67480;Neuhaeusel;;48.8185397229;8.0924112890;319;3;2;67;
39512;39120;Sergenon;;46.9021977763;5.4666535404;512;7;2;39;
38356;38680;Saint-André-en-Royans;;45.0832051163;5.3367056059;356;22;1;38;
57398;57660;Leyviller;;49.0291320953;6.8415643690;398;14;3;57;
89270;89560;Mouffy;;47.6488434572;3.5143190190;270;14;1;89;
25141;25530;Chaux-lès-Passavant;;47.2358977500;6.3500722867;141;27;3;25;
11069;11000;Carcassonne;;43.2093798444;2.3439885539;69;98;1;11;
14575;14950;Saint-Étienne-la-Thillaye;;49.2916915945;0.1178293627;575;27;3;14;
18174;18390;Osmoy;;47.0631160847;2.5057111326;174;4;1;18;
32348;32810;Roquelaure;;43.7239375503;0.5932179870;348;30;1;32;
;;;;41.6757000728;9.1601813978;;;;;
6087;6910;Mujouls;Les;43.8719847668;6.8591227945;87;21;1;6;
58027;58700;Beaumont-la-Ferrière;;47.1832698667;3.2354443853;27;2;4;58;
64276;64570;Issor;;43.0901244813;-0.6582719887;276;2;2;64;
88370;88270;Rancourt;;48.2200072778;6.1096983677;370;28;2;88;
64484;64220;Saint-Jean-le-Vieux;;43.1714110881;-1.2073233438;484;35;1;64;
47327;47230;Xaintrailles;;44.2075006410;0.2565739896;327;18;4;47;
81086;81260;Espérausses;;43.6998410233;2.5250637157;86;15;2;81;
85116;85540;Jonchère;La;46.4358647401;-1.3851784331;116;17;3;85;
25441;25530;Ouvans;;47.2761218990;6.4897949125;441;19;3;25;
38464;38110;Saint-Victor-de-Cessieu;;45.5400475666;5.3834663115;464;33;2;38;
53208;53140;Saint-Cyr-en-Pail;;48.4338588382;-0.2535282528;208;24;3;53;
47014;47800;Armillac;;44.5557248884;0.3899252360;14;17;2;47;
76137;76370;Bracquemont;;49.9396621525;1.1413918064;137;14;1;76;
8333;8250;Olizy-Primat;;49.3578421825;4.7829733869;333;12;4;8;
58086;58200;Cosne-Cours-sur-Loire;;47.4029099422;2.9428410377;86;98;4;58;
2390;2490;Jeancourt;;49.9288562683;3.1477880531;390;33;3;2;
19089;19320;Gros-Chastang;;45.2147316600;2.0032610478;89;20;2;19;
29115;29190;Lannédern;;48.2892302936;-3.9020174849;115;25;2;29;
36122;36150;Meunet-sur-Vatan;;47.0914736081;1.8594546964;122;23;4;36;
24269;24450;Mialet;;45.5689474684;0.8978733135;269;33;2;24;
36136;36700;Murs;;46.9254048960;1.1619989889;136;8;2;36;
49099;49300;Cholet;;47.0454402992;-0.8778861896;99;97;2;49;
43067;43230;Chavaniac-Lafayette;;45.1574777226;3.5851989376;67;16;1;43;
62080;62450;Bapaume;;50.1013647974;2.8550164062;80;9;1;62;
21626;21290;Terrefondrée;;47.7278892776;4.8423383961;626;28;3;21;
62411;62390;Haravesnes;;50.2847351527;2.1258201182;411;7;1;62;
43108;43500;Jullianges;;45.3062906797;3.7821042013;108;8;2;43;
50138;50700;Colomby;;49.4541493168;-1.4889491630;138;41;2;50;
62893;62930;Wimereux;;50.7792497892;1.6134323131;893;65;3;62;
31163;31280;Drémil-Lafage;;43.5917450046;1.6031785846;163;43;3;31;
12261;12260;Saujac;;44.4777699225;1.9017985031;261;43;3;12;
42009;42130;Arthun;;45.7685617882;4.0382293723;9;2;1;42;
19203;19490;Sainte-Fortunade;;45.2069322003;1.7631368823;203;36;2;19;
65193;65370;Gembrie;;42.9886064144;0.5753950022;193;15;2;65;
42099;42490;Fraisses;;45.3843710509;4.2604684179;99;8;3;42;
70084;70190;Boulot;;47.3549256777;5.9599297677;84;21;2;70;
32237;32270;Marsan;;43.6479275697;0.7235168419;237;9;1;32;
90081;90370;Réchésy;;47.5158861847;7.1166640348;81;2;1;90;
54478;54800;Saint-Marcel;;49.1225093046;5.9732917961;478;11;1;54;
63191;63760;Lastic;;45.7004342968;2.5705907295;191;7;2;63;
46304;46240;Séniergues;;44.7146530630;1.5608441020;304;12;3;46;
57110;57320;Brettnach;;49.2580265241;6.5599273832;110;4;1;57;
39564;39320;Villechantria;;46.3763797844;5.4386158042;564;27;2;39;
87008;87210;Bazeuge;La;46.2552096242;1.0839176096;8;8;1;87;
38520;38730;Valencogne;;45.4914691710;5.5306439860;520;43;2;38;
14025;14700;Aubigny;;48.9145772293;-0.2155434242;25;17;2;14;
77322;77230;Moussy-le-Neuf;;49.0702568046;2.6075418271;322;9;1;77;
32235;32290;Margouët-Meymes;;43.7253897531;0.1178253007;235;1;3;32;
10218;10210;Maisons-lès-Chaource;;48.0086838705;4.1634035795;218;7;3;10;
60197;60530;Dieudonné;;49.2411322530;2.2403062722;197;26;4;60;
63437;63810;Trémouille-Saint-Loup;;45.4860760650;2.5636279956;437;21;3;63;
83073;83340;Luc;Le;43.3804648949;6.3059995013;73;17;1;83;
91657;91270;Vigneux-sur-Seine;;48.7037445355;2.4279320378;657;34;2;91;
67207;67170;Hohatzenheim;;48.7179109039;7.6125504474;207;10;6;67;
26271;26600;Roche-de-Glun;La;45.0186564711;4.8570949314;271;28;3;26;
37249;37360;Sonzay;;47.5132295352;0.4773186084;249;16;2;37;
69233;69270;Saint-Romain-au-Mont-d'Or;;45.8355530258;4.8208485856;233;25;1;69;
25385;25680;Montagney-Servigney;;47.4668786084;6.3039413341;385;23;1;25;
63470;63530;Volvic;;45.8681922975;3.0190013976;470;34;4;63;
62630;62810;Noyelle-Vion;;50.2915190134;2.5447816130;630;8;1;62;
9175;9100;Ludiès;;43.1204279792;1.7172786915;175;22;2;9;
49070;49340;Chanteloup-les-Bois;;47.0848883950;-0.6915778405;70;12;2;49;
35092;35270;Cuguen;;48.4408107773;-1.6562542390;92;9;4;35;
52543;52130;Voillecomte;;48.5022510829;4.8625909037;543;28;3;52;
52331;52220;Montier-en-Der;;48.4874732749;4.7866889012;331;18;3;52;
76329;76210;Gruchet-le-Valasse;;49.5497174771;0.5139265405;329;6;2;76;
23181;23400;Saint-Amand-Jartoudeix;;45.9176401302;1.6688674213;181;7;2;23;
34268;34700;Saint-Jean-de-la-Blaquière;;43.7101712397;3.4298727318;268;15;2;34;
87160;87190;Saint-Léger-Magnazeix;;46.2880379698;1.2380375244;160;15;1;87;
53047;53120;Carelles;;48.3887876245;-0.8997023059;47;12;3;53;
31097;31460;Cabanial;Le;43.5220437405;1.8689784275;97;8;3;31;
67289;67340;Menchhoffen;;48.8636588921;7.4980371601;289;4;4;67;
9284;9120;Ségura;;43.0322307270;1.6927544381;284;19;2;9;
63291;63290;Puy-Guillaume;;45.9610998338;3.4973217311;291;9;5;63;
1294;1300;Peyrieu;;45.6762428663;5.6791280919;294;4;1;1;
64261;64680;Herrère;;43.1595542922;-0.5454881121;261;27;2;64;
53252;53140;Saint-Samson;;48.4856553347;-0.1868045887;252;24;3;53;
12154;12400;Montlaur;;43.8651798638;2.8336160592;154;2;1;12;
6133;6470;Sauze;;44.0852199876;6.8007232458;133;11;2;6;
80628;80110;Plessier-Rozainvillers;Le;49.7515607752;2.5526026083;628;28;3;80;
55377;55700;Nepvant;;49.5368969307;5.2207404575;377;20;3;55;
77283;77145;May-en-Multien;;49.0699868201;3.0251852343;283;15;1;77;
26353;26740;Tourrettes;Les;44.6648052297;4.8034374708;353;15;2;26;
25230;25400;Exincourt;;47.5014159474;6.8349723529;230;34;2;25;
15226;15340;Sénezergues;;44.7190472251;2.4072188609;226;11;1;15;
62310;62400;Essars;;50.5483122969;2.6619104864;310;70;2;62;
27564;27230;Saint-Mards-de-Fresne;;49.0805940442;0.4545847262;564;34;2;27;
58184;58700;Moussy;;47.1965140139;3.4589921021;184;19;4;58;
66062;66760;Dorres;;42.5136911270;1.9270478160;62;13;3;66;
54379;54170;Mont-l'Étroit;;48.4986857514;5.7828206978;379;10;4;54;
27697;27400;Vironvay;;49.2064207106;1.2196737257;697;21;1;27;
1036;1260;Belmont-Luthézieu;;45.8847475883;5.6511578806;36;9;1;1;
80668;80250;Remiencourt;;49.7784769361;2.3849635719;668;13;2;80;
69015;69430;Avenas;;46.1958440631;4.6002402535;15;4;2;69;
27512;27230;Saint-Aubin-de-Scellon;;49.1770428434;0.4733171311;512;34;2;27;
2245;2880;Cuffies;;49.4081126802;3.3223695883;245;31;4;2;
56056;56490;Évriguet;;48.0832901567;-2.4048141660;56;36;3;56;
26023;26300;Barbières;;44.9407100008;5.1621339854;23;2;3;26;
67258;67700;Landersheim;;48.6902190893;7.5025792824;258;13;4;67;
9049;9000;Bénac;;42.9583402851;1.5280318127;49;21;1;9;
32156;32300;Idrac-Respaillès;;43.5147795841;0.4637699609;156;19;3;32;
70430;70120;Quarte;La;47.7724536532;5.7015971948;430;28;2;70;
61057;61310;Bourg-Saint-Léonard;Le;48.7715618333;0.1050643713;57;12;2;61;
21385;21120;Marey-sur-Tille;;47.5943124661;5.0817918757;385;17;2;21;
43133;43100;Mercoeur;;45.1875792537;3.3035725527;133;11;1;43;
64242;64190;Gestas;;43.3529290484;-0.8819773566;242;36;1;64;
61224;61250;Larré;;48.4933130424;0.1669615969;224;38;1;61;
57403;57420;Liéhon;;48.9937891686;6.2604726946;403;33;4;57;
50417;50630;Quettehou;;49.5883938646;-1.3240808779;417;30;2;50;
18007;18150;Apremont-sur-Allier;;46.9110862876;3.0187048940;7;14;2;18;
76595;76280;Saint-Jouin-Bruneval;;49.6388529108;0.1780722678;595;12;2;76;
77427;77410;Saint-Mesmes;;48.9856128069;2.7147649457;427;37;1;77;
28403;28630;Ver-lès-Chartres;;48.3780916809;1.4804406344;403;26;1;28;
51002;51530;Saint-Martin-d'Ablois;;49.0118734772;3.8394743416;2;37;2;51;
9065;9320;Boussenac;;42.9078454205;1.3910983952;65;9;3;9;
27111;27220;Bretagnolles;;48.9465688340;1.3412930263;111;32;3;27;
44065;44520;Grand-Auverné;;47.5758381027;-1.3116547596;65;19;1;44;
64430;64300;Orthez;;43.4943173399;-0.7798748534;430;29;3;64;
1051;1450;Bolozon;;46.1960338503;5.4709507541;51;16;4;1;
25175;25530;Courtetain-et-Salans;;47.2598307803;6.4265018420;175;27;3;25;
81159;81500;Massac-Séran;;43.6683120665;1.8625855339;159;29;2;81;
23067;23100;Courtine;La;45.7301505844;2.2438282839;67;12;1;23;
88141;88170;Dombrot-sur-Vair;;48.2650411994;5.8908403032;141;4;2;88;
2069;2340;Berlise;;49.6622290606;4.1131408690;69;26;2;2;
2385;2250;Housset;;49.7961649956;3.6953926243;385;27;5;2;
60603;60400;Salency;;49.5876754737;3.0463250840;603;29;3;60;
24443;24290;Saint-Léon-sur-Vézère;;45.0180206005;1.0803510777;443;22;4;24;
16321;16700;Saint-Georges;;45.9760746261;0.2692806430;321;24;3;16;
61373;61380;Sainte-Céronne-lès-Mortagne;;48.5864346163;0.5255622090;373;5;3;61;
76599;76160;Saint-Léger-du-Bourg-Denis;;49.4299525675;1.1634779144;599;13;3;76;
69199;69190;Saint-Fons;;45.7011050588;4.8504636701;199;49;1;69;
55027;55300;Bannoncourt;;48.9532610217;5.4837123986;27;15;2;55;
1021;1480;Ars-sur-Formans;;45.9934611000;4.8219964949;21;42;2;1;
68130;68600;Heiteren;;47.9616184488;7.5462853306;130;19;2;68;
32401;32300;Saint-Ost;;43.3761174714;0.4651644486;401;19;3;32;
62854;62144;Villers-au-Bois;;50.3774575605;2.6641589294;854;45;1;62;
66218;66760;Ur;;42.4618525308;1.9416684940;218;13;3;66;
55088;55140;Burey-en-Vaux;;48.5587875875;5.6522533563;88;24;2;55;
76053;76660;Baillolet;;49.7896330742;1.4313996669;53;34;1;76;
14354;14830;Langrune-sur-Mer;;49.3129812752;-0.3782660234;354;14;2;14;
2254;2600;Cutry;;49.3442753875;3.1912716955;254;35;4;2;
33125;33250;Cissac-Médoc;;45.2204350540;-0.8487924135;125;33;4;33;
32065;32350;Brouilh-Monbert;Le;43.6604118625;0.3950650556;65;31;1;32;
64182;64350;Castillon (Canton de Lembeye;;43.4827393039;-0.1299559834;182;18;3;64;
88237;88270;Hennecourt;;48.2107215683;6.2899243486;237;11;1;88;
72267;72400;Saint-Aubin-des-Coudrais;;48.1788442585;0.5790734837;267;10;2;72;
14545;14500;Roullours;;48.8267613204;-0.8369604517;545;38;4;14;
15107;15320;Lorcières;;44.9525593557;3.2908087067;107;16;3;15;
6022;6510;Bouyon;;43.8254399796;7.1255387281;22;8;1;6;
91692;91940;Ulis;Les;48.6803214820;2.1851895500;692;43;3;91;
22250;22260;Pontrieux;;48.6998384627;-3.1590834016;250;40;2;22;
7211;7460;Saint-André-de-Cruzières;;44.3151636370;4.2124117239;211;27;1;7;
17234;17330;Migré;;46.0822034021;-0.5584942771;234;12;5;17;
54260;54300;Hériménil;;48.5507958672;6.5081986980;260;18;2;54;
27059;27660;Bernouville;;49.2896763390;1.6744453419;59;20;1;27;
39065;39800;Bonnefontaine;;46.7319402780;5.7470321233;65;23;2;39;
24349;24240;Razac-de-Saussignac;;44.8135434686;0.2901293139;349;38;1;24;
87088;87380;Magnac-Bourg;;45.6008431539;1.4356260980;88;23;2;87;
10029;10110;Balnot-sur-Laignes;;48.0369726727;4.3526960881;29;19;3;10;
62861;62580;Vimy;;50.3776460123;2.8111685590;861;45;1;62;
26298;26350;Saint-Christophe-et-le-Laris;;45.2165901189;5.0708007132;298;11;3;26;
5072;5500;Laye;;44.6417417308;6.0710394332;72;18;2;5;
21057;21110;Beire-le-Fort;;47.2376253044;5.2609728380;57;14;2;21;
50406;50870;Plomb;;48.7366332099;-1.3089638772;406;1;1;50;
37269;37600;Verneuil-sur-Indre;;47.0358243641;1.0338624118;269;13;3;37;
76735;76980;Veules-les-Roses;;49.8667629374;0.7860803519;735;50;1;76;
73220;73220;Saint-Alban-d'Hurtières;;45.4684794014;6.2491026577;220;1;3;73;
14634;14140;Saint-Michel-de-Livet;;49.0155912603;0.1320515755;634;23;3;14;
49187;49500;Marans;;47.6416252314;-0.8496947246;187;30;4;49;
39519;39130;Soucia;;46.5406307782;5.7572212055;519;10;2;39;
16086;16150;Chassenon;;45.8513916699;0.7731971673;86;9;3;16;
62552;62990;Maresquel-Ecquemicourt;;50.3999401675;1.9348928834;552;18;4;62;
45189;45210;Louzouer;;48.0344043134;2.8696717756;189;11;1;45;
27058;27700;Bernières-sur-Seine;;49.2356150972;1.3466570759;58;42;1;27;
67053;67390;Boesenbiesen;;48.2261928699;7.5622985875;53;12;5;67;
52095;52700;Chalvraines;;48.2303573038;5.5016346129;95;24;1;52;
85120;85220;Landevieille;;46.6444349925;-1.7854367847;120;26;3;85;
29243;29150;Saint-Coulitz;;48.1819241474;-4.0672721974;243;8;2;29;
62662;62370;Polincove;;50.8615356416;2.1089130530;662;6;5;62;
62331;62223;Feuchy;;50.2847198713;2.8492598406;331;4;1;62;
19148;19160;Neuvic;;45.3714171238;2.2586556006;148;19;3;19;
32178;32310;Lagardère;;43.8421891410;0.3225096648;178;28;2;32;
8020;8390;Petites-Armoises;Les;49.5008524130;4.8285180579;20;8;4;8;
47131;47180;Lagupie;;44.5681807509;0.1108102775;131;31;2;47;
7018;7330;Astet;;44.6847057844;4.0264960631;18;23;1;7;
91111;91640;Briis-sous-Forges;;48.6271447741;2.1309080467;111;13;3;91;
39480;39570;Saint-Didier;;46.7082790966;5.5127522299;480;15;2;39;
39007;39270;Alièze;;46.5850122581;5.5857829415;7;21;2;39;
88086;88600;Champ-le-Duc;;48.1923697643;6.7296288920;86;3;1;88;
62627;62490;Noyelles-sous-Bellonne;;50.3091545259;3.0218610812;627;46;1;62;
14020;14370;Argences;;49.1339723471;-0.1585150663;20;34;2;14;
11091;11230;Chalabre;;42.9817651679;2.0104902401;91;11;2;11;
26317;26110;Saint-Maurice-sur-Eygues;;44.3029325431;5.0059673571;317;18;2;26;
12222;12400;Saint-Félix-de-Sorgues;;43.8825601072;2.9866471893;222;29;1;12;
52121;52000;Chaumont;;48.0980144211;5.1407004462;121;85;1;52;
93051;93160;Noisy-le-Grand;;48.8361825401;2.5644373681;51;19;2;93;
11201;11250;Leuc;;43.1412292044;2.3396145450;201;7;1;11;
62312;62170;Estrée;;50.4955374947;1.8035373075;312;22;4;62;
49012;49540;Aubigné-sur-Layon;;47.2124010372;-0.4729316604;12;34;3;49;
36144;36800;Nuret-le-Ferron;;46.6891633663;1.4283192923;144;19;1;36;
32394;32300;Saint-Médard;;43.4844581655;0.4621910384;394;19;3;32;
